ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
163,01152,tb bronchiect-exam unkn,"tuberculous bronchiectasis, bacteriological or histological examination unknown (at present)"
164,01153,tb bronchiect-micro dx,"tuberculous bronchiectasis, tubercle bacilli found (in sputum) by microscopy"
165,01154,tb bronchiect-cult dx,"tuberculous bronchiectasis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
166,01155,tb bronchiect-histo dx,"tuberculous bronchiectasis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
167,01156,tb bronchiect-oth test,"tuberculous bronchiectasis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
168,01160,tb pneumonia-unspec,"tuberculous pneumonia [any form], unspecified"
169,01161,tb pneumonia-no exam,"tuberculous pneumonia [any form], bacteriological or histological examination not done"
170,01162,tb pneumonia-exam unkn,"tuberculous pneumonia [any form], bacteriological or histological examination unknown (at present)"
171,01163,tb pneumonia-micro dx,"tuberculous pneumonia [any form], tubercle bacilli found (in sputum) by microscopy"
172,01164,tb pneumonia-cult dx,"tuberculous pneumonia [any form], tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
173,01165,tb pneumonia-histo dx,"tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
340,01654,tb male gen nec-cult dx,"tuberculosis of other male genital organs, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
341,01655,tb male gen nec-histo dx,"tuberculosis of other male genital organs, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
342,01656,tb male gen nec-oth test,"tuberculosis of other male genital organs, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
343,01660,tb ovary & tube-unspec,"tuberculous oophoritis and salpingitis, unspecified"
344,01661,tb ovary & tube-no exam,"tuberculous oophoritis and salpingitis, bacteriological or histological examination not done"
345,01662,tb ovary/tube-exam unkn,"tuberculous oophoritis and salpingitis, bacteriological or histological examination unknown (at present)"
346,01663,tb ovary & tube-micro dx,"tuberculous oophoritis and salpingitis, tubercle bacilli found (in sputum) by microscopy"
347,01664,tb ovary & tube-cult dx,"tuberculous oophoritis and salpingitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
348,01665,tb ovary & tube-histo dx,"tuberculous oophoritis and salpingitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
349,01666,tb ovary & tube-oth test,"tuberculous oophoritis and salpingitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
350,01670,tb female gen nec-unspec,"tuberculosis of other female genital organs, unspecified"
351,01671,tb fem gen nec-no exam,"tuberculosis of other female genital organs, bacteriological or histological examination not done"
352,01672,tb fem gen nec-exam unkn,"tuberculosis of other female genital organs, bacteriological or histological examination unknown (at present)"
353,01673,tb fem gen nec-micro dx,"tuberculosis of other female genital organs, tubercle bacilli found (in sputum) by microscopy"
354,01674,tb fem gen nec-cult dx,"tuberculosis of other female genital organs, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
355,01675,tb fem gen nec-histo dx,"tuberculosis of other female genital organs, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
356,0844,malaria nec,other malaria
357,0845,mixed malaria,mixed malaria
358,0846,malaria nos,"malaria, unspecified"
359,0847,induced malaria,induced malaria
360,0848,blackwater fever,blackwater fever
361,0849,malaria complicated nec,other pernicious complications of malaria
362,0850,visceral leishmaniasis,visceral [kala-azar] leishmaniasis
363,0851,cutan leishmanias urban,"cutaneous leishmaniasis, urban"
364,0852,cutan leishmanias asian,"cutaneous leishmaniasis, asian desert"
365,0853,cutan leishmanias ethiop,"cutaneous leishmaniasis, ethiopian"
366,0854,cutan leishmanias amer,"cutaneous leishmaniasis, american"
367,0855,mucocutan leishmaniasis,"mucocutaneous leishmaniasis, (american)"
368,0859,leishmaniasis nos,"leishmaniasis, unspecified"
369,0860,chagas disease of heart,chagas' disease with heart involvement
370,0861,chagas dis of oth organ,chagas' disease with other organ involvement
371,0862,chagas disease nos,chagas' disease without mention of organ involvement
372,0863,gambian trypanosomiasis,gambian trypanosomiasis
373,0864,rhodesian trypanosomias,rhodesian trypanosomiasis
374,0865,african trypanosoma nos,"african trypanosomiasis, unspecified"
375,0869,trypanosomiasis nos,"trypanosomiasis, unspecified"
376,0870,louse-borne relaps fever,"relapsing fever, louse-borne"
377,0871,tick-borne relaps fever,"relapsing fever, tick-borne"
378,0879,relapsing fever nos,"relapsing fever, unspecified"
379,0880,bartonellosis,bartonellosis
380,08881,lyme disease,lyme disease
381,08882,babesiosis,babesiosis
382,08889,oth arthropod-borne dis,"other specified arthropod-borne diseases, other"
383,0889,arthropod-borne dis nos,"arthropod-borne disease, unspecified"
384,0900,early cong syph symptom,"early congenital syphilis, symptomatic"
385,0901,early congen syph latent,"early congenital syphilis, latent"
386,0902,early congen syph nos,"early congenital syphilis, unspecified"
387,0903,syphilitic keratitis,syphilitic interstitial keratitis
388,09040,juvenile neurosyph nos,"juvenile neurosyphilis, unspecified"
389,09041,congen syph encephalitis,congenital syphilitic encephalitis
390,09042,congen syph meningitis,congenital syphilitic meningitis
391,09049,juvenile neurosyph nec,other juvenile neurosyphilis
392,0905,late congen syph symptom,"other late congenital syphilis, symptomatic"
393,0906,late congen syph latent,"late congenital syphilis, latent"
394,0907,late congen syph nos,"late congenital syphilis, unspecified"
395,0909,congenital syphilis nos,"congenital syphilis, unspecified"
396,0910,primary genital syphilis,genital syphilis (primary)
397,0911,primary anal syphilis,primary anal syphilis
398,0912,primary syphilis nec,other primary syphilis
399,0913,secondary syph skin,secondary syphilis of skin or mucous membranes
400,0914,syphilitic adenopathy,adenopathy due to secondary syphilis
401,09150,syphilitic uveitis nos,"syphilitic uveitis, unspecified"
402,09151,syphilit chorioretinitis,syphilitic chorioretinitis (secondary)
403,09152,syphilitic iridocyclitis,syphilitic iridocyclitis (secondary)
404,09161,syphilitic periostitis,secondary syphilitic periostitis
405,09162,syphilitic hepatitis,secondary syphilitic hepatitis
406,09169,second syph viscera nec,secondary syphilis of other viscera
407,0917,second syphilis relapse,"secondary syphilis, relapse"
408,09181,acute syphil meningitis,acute syphilitic meningitis (secondary)
409,09182,syphilitic alopecia,syphilitic alopecia
410,09189,secondary syphilis nec,other forms of secondary syphilis
411,0919,secondary syphilis nos,unspecified secondary syphilis
412,0920,early syph latent relaps,"early syphilis, latent, serological relapse after treatment"
413,0929,early syphil latent nos,"early syphilis, latent, unspecified"
414,0930,"aortic aneurysm, syphil","aneurysm of aorta, specified as syphilitic"
415,0931,syphilitic aortitis,syphilitic aortitis
416,09320,syphil endocarditis nos,"syphilitic endocarditis of valve, unspecified"
417,09321,syphilitic mitral valve,syphilitic endocarditis of mitral valve
418,09322,syphilitic aortic valve,syphilitic endocarditis of aortic valve
419,09323,syphil tricuspid valve,syphilitic endocarditis of tricuspid valve
420,09324,syphil pulmonary valve,syphilitic endocarditis of pulmonary valve
421,09381,syphilitic pericarditis,syphilitic pericarditis
422,09382,syphilitic myocarditis,syphilitic myocarditis
423,09389,cardiovascular syph nec,other specified cardiovascular syphilis
424,0939,cardiovascular syph nos,"cardiovascular syphilis, unspecified"
425,0940,tabes dorsalis,tabes dorsalis
426,0941,general paresis,general paresis
427,0942,syphilitic meningitis,syphilitic meningitis
428,0943,asymptomat neurosyphilis,asymptomatic neurosyphilis
429,09481,syphilitic encephalitis,syphilitic encephalitis
430,09482,syphilitic parkinsonism,syphilitic parkinsonism
431,09483,syph dissem retinitis,syphilitic disseminated retinochoroiditis
432,09484,syphilitic optic atrophy,syphilitic optic atrophy
433,09485,syph retrobulb neuritis,syphilitic retrobulbar neuritis
434,09486,syphil acoustic neuritis,syphilitic acoustic neuritis
435,09487,syph rupt cereb aneurysm,syphilitic ruptured cerebral aneurysm
436,09489,neurosyphilis nec,other specified neurosyphilis
437,0949,neurosyphilis nos,"neurosyphilis, unspecified"
438,0950,syphilitic episcleritis,syphilitic episcleritis
439,0951,syphilis of lung,syphilis of lung
440,0952,syphilitic peritonitis,syphilitic peritonitis
441,0953,syphilis of liver,syphilis of liver
442,0954,syphilis of kidney,syphilis of kidney
443,0955,syphilis of bone,syphilis of bone
444,0956,syphilis of muscle,syphilis of muscle
445,0957,syphilis of tendon/bursa,"syphilis of synovium, tendon, and bursa"
446,0958,late sympt syphilis nec,other specified forms of late symptomatic syphilis
447,0959,late sympt syphilis nos,"late symptomatic syphilis, unspecified"
448,096,late syphilis latent,"late syphilis, latent"
449,0970,late syphilis nos,"late syphilis, unspecified"
450,0971,latent syphilis nos,"latent syphilis, unspecified"
451,0979,syphilis nos,"syphilis, unspecified"
452,0980,acute gc infect lower gu,gonococcal infection (acute) of lower genitourinary tract
453,09810,gc (acute) upper gu nos,"gonococcal infection (acute) of upper genitourinary tract, site unspecified"
454,09811,gc cystitis (acute),gonococcal cystitis (acute)
455,09812,gc prostatitis (acute),gonococcal prostatitis (acute)
456,09813,gc orchitis (acute),gonococcal epididymo-orchitis (acute)
457,09814,gc sem vesiculit (acute),gonococcal seminal vesiculitis (acute)
458,09815,gc cervicitis (acute),gonococcal cervicitis (acute)
459,09816,gc endometritis (acute),gonococcal endometritis (acute)
460,09817,acute gc salpingitis,"gonococcal salpingitis, specified as acute"
461,09819,gc (acute) upper gu nec,other gonococcal infection (acute) of upper genitourinary tract
462,0982,chr gc infect lower gu,"gonococcal infection, chronic, of lower genitourinary tract"
463,09830,chr gc upper gu nos,"chronic gonococcal infection of upper genitourinary tract, site unspecified"
464,09831,"gc cystitis, chronic","gonococcal cystitis, chronic"
465,09832,"gc prostatitis, chronic","gonococcal prostatitis, chronic"
466,09833,"gc orchitis, chronic","gonococcal epididymo-orchitis, chronic"
467,09834,"gc sem vesiculitis, chr","gonococcal seminal vesiculitis, chronic"
468,09835,"gc cervicitis, chronic","gonococcal cervicitis, chronic"
469,09836,"gc endometritis, chronic","gonococcal endometritis, chronic"
470,09837,gc salpingitis (chronic),gonococcal salpingitis (chronic)
